dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.0071546	0.11186	0.20861	0.23919	0.19728	0.27607	0.29721	0.31913	0.35689	0.15005	0.13304	0.19094	0.18901	0.24111	0.35985	0.43987	0.36053	0.10715	0.12736	0.12769	0.10874	0.10542	0.028355	0.016596	0.027188	0.023352	0.034547	0.022454	0.018929	0.011564	0.007337	0.0072335	0.0063075	0.43987	0.15465	0.076535	-0.078114	0.038087	0.18722	0.27403	0.39565	0.54455	0.63106	0.47969	0.20671	0.55963	0.57544	0.55417	0.027968	0.061842	0.077438	0.063934	0.044565	0.062933	0.069154	0.096756	0.016463	0.024906	0.029758	0.054363	0.11532	0.17552	0.2152	0.17729	0.050141	0.060978	0.029651	0.014223	0.0039692	0.0060821	0.00078357	0.0014978	0.0041052	0.003522	0.004885	0.004122	7.7388e-05	0.00098977	0.0034384	0.0002231	0.23056	0.25187	0.20694	0.23273	0.044319	-0.14099	-0.11023	0.044761	-0.12486	0.057727	0.018305	0.087103	-0.11527	-0.13262	-0.13355	0.015393	0.1336	0.11011	0.1066	0.10076	0.13496	0.13231	0.1005	0.079468	0.11996	-0.12721	0.079201	0.13507	0.13785	0.071248	-0.13474	-0.13675	-0.12391	-0.14093	0.1414	-0.14138	0.35808	0.16863	0.35392	0.28186	0.066892	-0.020743	0.1006	0.032135	1.7126	348
0.007511	0.09161	0.18827	0.18307	0.26842	0.33969	0.3542	0.33687	0.38133	0.168	0.13885	0.087838	0.12256	0.22456	0.3416	0.41821	0.35491	0.11183	0.14879	0.13079	0.11047	0.10895	0.028493	0.024892	0.026607	0.024918	0.035983	0.037636	0.020604	0.011978	0.0075284	0.0074731	0.0064191	0.41821	0.13091	0.06648	-0.064432	0.040538	0.15653	0.22351	0.31517	0.42558	0.49526	0.48021	0.16508	0.51259	0.50312	0.49437	0.0093384	0.035739	0.038607	0.075937	0.075818	0.12251	0.044511	0.053701	0.018854	0.02267	0.041754	0.045254	0.074379	0.11649	0.13198	0.1092	0.053562	0.044957	0.06227	0.052512	0.051897	0.0012533	0.0032939	0.0019049	0.0059046	0.0077286	0.0038368	0.0037128	0.0016065	0.00014241	5.1603e-05	0.0004704	0.2183	0.22279	0.22522	0.22363	0.14123	0.092151	0.0077338	-0.087435	0.013192	-0.13888	-0.11854	-0.13724	-0.021609	0.11568	0.14138	0.14088	0.09295	0.13927	0.14138	0.12691	0.13186	0.044758	0.13935	0.14135	0.13872	-0.06565	-0.099276	0.0045718	0.13685	-0.11393	0.014023	0.13787	0.1285	-0.089967	0.053517	0.058748	0.35676	0.20984	0.31925	0.28907	0.085997	0.026755	0.056193	0.049708	1.6985	331
0.011115	0.18534	0.19043	0.17338	0.28433	0.15064	0.23802	0.15989	0.20463	0.33695	0.39895	0.39852	0.53548	0.53727	0.47997	0.45787	0.47617	0.51084	0.55182	0.50358	0.39898	0.25219	0.34513	0.28345	0.17943	0.047916	0.038535	0.035274	0.033537	0.012684	0.0084217	0.0084407	0.0068518	0.55182	0.38982	0.2362	-0.15362	0.056471	0.43625	0.54619	0.6783	0.82165	0.9306	0.2724	0.25388	1.1496	1.1799	1.2543	0.011843	0.068743	0.01992	0.040227	0.05252	0.078673	0.078281	0.097325	0.16413	0.20388	0.12773	0.13015	0.13291	0.17293	0.21685	0.24063	0.25595	0.27677	0.25518	0.20332	0.12331	0.13624	0.13518	0.085353	0.015781	0.0024429	0.0011201	0.0018047	0.00074861	0.00048712	0.0012914	2.2618e-05	0.16577	0.25335	0.17491	0.22414	0.043114	-0.14071	-0.038212	-0.057705	0.14127	0.036056	0.10581	0.14066	0.11165	0.060597	-0.091262	-0.11229	-0.13692	-0.029297	0.046699	0.071678	0.080496	0.079428	0.068948	0.06332	0.10727	0.12435	0.13719	0.14048	0.14025	-0.11272	0.055698	-0.14109	-0.090614	-0.070241	-0.14097	-0.070567	0.48311	-0.011222	0.15926	0.17285	0.20662	-0.03381	0.054074	-0.00028844	1.9738	383
0.010665	0.17815	0.25827	0.20509	0.2964	0.17789	0.25174	0.16356	0.20834	0.34698	0.40378	0.39201	0.52283	0.53085	0.47427	0.45353	0.4794	0.51284	0.55663	0.50888	0.40353	0.25928	0.3325	0.28901	0.18861	0.050495	0.033239	0.035999	0.035937	0.012849	0.0085128	0.008919	0.0070445	0.55663	0.38183	0.19268	-0.18914	0.070174	0.40916	0.46992	0.53646	0.60209	0.64449	0.3276	0.17687	0.98324	0.85862	1.0571	0.023428	0.068223	0.055251	0.095684	0.035376	0.063174	0.065042	0.04001	0.055881	0.11583	0.18797	0.26108	0.26	0.22914	0.21644	0.1899	0.17744	0.17915	0.17792	0.17137	0.11649	0.1582	0.043691	0.0043481	0.0017108	0.0034326	0.0035529	0.0073169	0.00059575	0.00066224	0.0042397	0.00033102	0.16881	0.27659	0.16485	0.22786	0.099041	-0.076641	0.056995	0.13821	-0.090858	0.075011	0.11987	0.14087	0.090509	0.11788	0.13046	0.084031	0.10532	0.1213	0.13637	0.14045	0.13585	0.13662	0.13959	0.14142	0.14011	0.14021	0.11449	-0.092538	-0.038611	0.12528	0.12236	-0.10829	-0.13535	-0.13707	0.14137	0.025228	0.26178	-0.036585	0.29023	0.16176	0.089218	-0.047224	0.14052	-0.0057558	1.9869	374.5
0.0078194	0.17966	0.21949	0.21622	0.23076	0.27475	0.24911	0.12952	0.15867	0.22188	0.19949	0.29217	0.25697	0.28599	0.23636	0.25032	0.19469	0.17864	0.24392	0.20175	0.099546	0.10188	0.19233	0.093745	0.029234	0.02288	0.040654	0.041462	0.024355	0.013942	0.022301	0.020252	0.015578	0.29217	0.17667	0.067962	-0.10871	0.045331	0.20658	0.2822	0.38133	0.49704	0.57833	0.50938	0.16731	0.62132	0.67212	0.71064	0.058277	0.04372	0.062857	0.07118	0.090002	0.056116	0.058273	0.029986	0.044522	0.079051	0.13368	0.11683	0.043211	0.072483	0.11107	0.092568	0.088896	0.085037	0.10264	0.048369	0.048708	0.098287	0.033485	0.005218	0.0026931	0.0066595	0.0032385	0.0056278	0.0009426	0.00040854	7.9377e-05	0.0010035	0.23945	0.22611	0.20464	0.22792	-0.10818	-0.13704	0.09376	-0.095974	-0.10819	-0.13861	0.076758	-0.11206	-0.081052	-0.01714	0.14008	0.1414	0.10797	0.13576	0.14142	0.14111	0.08774	-0.065111	0.06495	0.11456	0.13418	0.060595	0.044363	0.13894	0.089955	0.11866	-0.080854	-0.13931	-0.12526	-0.050537	0.10612	-0.11514	0.28901	0.090753	0.35561	0.23502	0.035962	-0.021965	0.07659	0.016178	1.9443	452.5
0.0073632	0.12815	0.1552	0.14676	0.17297	0.2305	0.1287	0.1453	0.14176	0.16419	0.22747	0.34699	0.22529	0.26266	0.25253	0.29639	0.24394	0.25656	0.25446	0.29023	0.12514	0.12276	0.28063	0.099596	0.031942	0.024453	0.031705	0.028263	0.026991	0.025849	0.030848	0.031977	0.033663	0.34699	0.17346	0.08753	-0.085926	0.04619	0.20206	0.27398	0.36757	0.4762	0.55355	0.49323	0.11666	0.44286	0.42687	0.41204	0.038761	0.074275	0.066798	0.039954	0.061181	0.05848	0.041073	0.0677	0.066615	0.055883	0.038024	0.11348	0.13257	0.11666	0.10492	0.094725	0.068444	0.057679	0.058629	0.03714	0.041842	0.041416	0.010621	0.0010523	0.0052598	0.0025265	0.0046615	0.0042448	0.0016467	0.00091287	0.00032518	0.0011432	0.2131	0.26105	0.23184	0.23943	-0.10445	0.13287	0.13625	0.13135	-0.14068	0.14138	0.13113	0.13548	0.0045525	-0.012231	-0.13857	0.074985	0.072972	0.14089	0.095212	0.056193	0.011102	-0.068002	-0.010938	0.11555	0.11735	0.13348	0.10985	-0.0060707	0.12237	0.098339	-0.13915	-0.10566	-0.13079	-0.14141	0.14142	-0.078031	0.35224	0.20431	0.33941	0.2894	0.074768	0.011809	0.064	0.042459	1.7761	522.5
0.0062066	0.097193	0.11507	0.13113	0.20869	0.18208	0.19785	0.23228	0.24546	0.29709	0.3758	0.25436	0.18849	0.15633	0.25418	0.1948	0.27102	0.18442	0.064081	0.087377	0.075077	0.071176	0.042398	0.025396	0.02123	0.026813	0.031363	0.028217	0.023123	0.012853	0.020944	0.013585	0.015995	0.3758	0.16018	0.073462	-0.086719	0.038501	0.1935	0.28202	0.40552	0.55631	0.6453	0.44427	0.19597	0.68283	0.68208	0.59381	0.026893	0.022014	0.046378	0.053815	0.025851	0.02427	0.029175	0.11727	0.14122	0.17882	0.099563	0.030223	0.057419	0.12191	0.099257	0.12903	0.088104	0.026123	0.044442	0.037258	0.033887	0.0041926	0.0014773	0.0074024	0.0062266	0.00081882	0.0046838	0.0097399	0.0033165	0.00079279	0.0015663	0.0016845	0.24232	0.25568	0.23513	0.24679	-0.11324	-0.04745	-0.097269	0.14095	0.13824	0.13813	-0.10782	0.13506	0.14139	0.14009	0.07245	-0.13273	0.14142	0.13014	0.063458	0.13943	0.13509	0.1414	-0.044539	0.090729	0.13935	-0.099069	-0.12208	0.14138	0.13948	0.13976	-0.10191	-0.14091	-0.13954	0.12292	0.11542	-0.1374	0.24679	0.084021	0.26748	0.19194	0.023725	-0.034533	0.031821	-0.0023435	1.9198	766
0.0056612	0.13324	0.19127	0.19107	0.22025	0.31253	0.23135	0.079611	0.17826	0.10451	0.15872	0.12074	0.28881	0.14287	0.20063	0.32202	0.31922	0.13767	0.042018	0.070234	0.042436	0.051016	0.14118	0.034087	0.05049	0.042039	0.037767	0.040432	0.041704	0.022169	0.0076793	0.0052318	0.0048131	0.32202	0.093167	0.043205	-0.049962	0.034206	0.11524	0.17601	0.26464	0.37594	0.42934	0.6901	0.1849	0.41105	0.43934	0.45071	0.021883	0.0386	0.033484	0.087499	0.053105	0.019149	0.016853	0.027231	0.016329	0.035139	0.061229	0.13735	0.024097	0.0058529	0.15364	0.1524	0.032363	0.0040694	0.033561	0.010229	0.0052091	0.0052208	0.010615	0.0063086	0.0067272	0.0021016	0.011883	0.0067467	0.00094727	0.00066228	0.00029549	0.00029617	0.22635	0.22734	0.22027	0.22522	0.14074	0.13545	0.14136	-0.13375	0.099363	-0.0074504	-0.02814	-0.017533	0.077673	0.14128	0.02929	0.14076	-0.08834	0.13633	0.13672	0.13588	0.13838	-0.13911	0.13476	0.093334	-0.011985	-0.082625	0.14033	-0.12952	-0.13293	-0.13761	0.12525	-0.13541	-0.13791	-0.10434	-0.11664	-0.13952	0.39964	0.31735	0.40913	0.37257	0.092364	0.056892	0.097136	0.079508	1.3982	469.5
0.0076574	0.13033	0.19586	0.17586	0.13975	0.17268	0.25218	0.43145	0.33916	0.32732	0.31309	0.28411	0.38442	0.24795	0.24577	0.26515	0.27448	0.12919	0.12629	0.19968	0.083752	0.057923	0.031898	0.03154	0.040123	0.045666	0.045651	0.04491	0.041293	0.019269	0.0096676	0.0048709	0.0044465	0.43145	0.27732	0.14706	-0.13027	0.047037	0.32188	0.43332	0.57731	0.74352	0.86327	0.31354	0.18763	0.79073	0.92876	0.94253	0.042162	0.065749	0.043709	0.059903	0.07446	0.12582	0.21469	0.16282	0.16086	0.14885	0.13507	0.1878	0.11844	0.11682	0.12697	0.13172	0.062379	0.058455	0.043429	0.026705	0.012936	0.012185	0.0033177	0.0020157	0.0099198	0.011289	0.0041188	0.0078259	0.0039963	0.00027634	0.00032538	0.00047701	0.24325	0.29994	0.23599	0.26937	0.12158	-0.041339	-0.12987	0.10322	0.089732	0.084968	0.087789	0.12903	0.10147	0.14118	0.14126	0.10825	0.13519	0.14142	0.13218	0.12952	0.12198	0.13966	0.013344	0.13583	0.14123	0.14121	0.14138	0.098756	0.14125	0.12943	0.087815	0.1005	-0.072591	0.14006	-0.11614	-0.086479	0.30792	0.064819	0.2694	0.19809	0.039549	-0.043428	0.030277	-0.010454	1.8946	414.5
0.0075541	0.0802	0.19823	0.19694	0.25398	0.25795	0.23118	0.28045	0.15916	0.15727	0.25694	0.24378	0.37131	0.33277	0.32071	0.3858	0.38226	0.21141	0.20335	0.12223	0.11504	0.09521	0.039791	0.028208	0.031354	0.040546	0.05319	0.037643	0.032008	0.035637	0.039832	0.040776	0.038824	0.3858	0.20908	0.11034	-0.09874	0.044402	0.24548	0.33811	0.4605	0.60425	0.7036	0.31354	0.29558	0.73382	0.74548	0.59489	0.039745	0.053204	0.064184	0.035657	0.038239	0.058445	0.086368	0.016488	0.041332	0.094415	0.099153	0.17884	0.15846	0.15414	0.18522	0.18409	0.10141	0.096701	0.058371	0.054731	0.045268	0.00392	0.0063446	0.0075045	0.0042163	0.0072183	0.010109	0.0016641	0.0010965	0.00075666	0.0012143	0.00063849	0.2418	0.25786	0.2454	0.25238	-0.0021259	-0.074396	-0.13826	0.13967	0.11436	0.10471	0.13499	0.037311	0.072803	-0.13847	-0.057592	0.12501	0.13917	0.1276	0.12899	0.12522	0.13005	0.14087	0.13558	0.14026	0.14109	0.064396	-0.13378	0.12473	-0.085587	0.13535	-0.13975	0.10564	-0.1414	0.056168	-0.07829	-0.050638	0.33561	0.093682	0.29161	0.22743	0.057333	-0.03594	0.037145	0.0044416	1.791	387
0.011078	0.11867	0.27042	0.33383	0.44409	0.40052	0.45512	0.48136	0.31905	0.41125	0.40861	0.38099	0.39865	0.38733	0.33765	0.34755	0.27552	0.21764	0.27136	0.21955	0.066936	0.051961	0.036326	0.044638	0.03955	0.048404	0.033288	0.05388	0.051101	0.019979	0.0087687	0.0031786	0.0024753	0.48136	0.37222	0.22995	-0.14227	0.054186	0.41999	0.53453	0.67447	0.82863	0.94564	0.30677	0.19311	1.0158	0.83886	1.0491	0.02609	0.055908	0.10178	0.17936	0.23505	0.23306	0.23717	0.15575	0.20329	0.20625	0.19626	0.20224	0.20366	0.167	0.17089	0.1341	0.10462	0.13418	0.10665	0.031861	0.023075	0.009772	0.0053766	0.0086654	0.0023837	0.013591	0.0010404	0.0044523	0.0095176	0.00093072	0.00096159	0.00018031	0.1751	0.29656	0.23515	0.25852	0.065688	-0.050739	-0.13771	-0.13585	-0.043048	0.0586	0.098652	0.10911	0.09501	0.072847	0.052932	0.067775	0.034367	0.094392	0.10092	0.11255	0.12747	0.094682	0.11485	0.13967	0.12466	0.14139	-0.1135	-0.13855	0.019997	0.14136	0.004806	0.1392	0.1386	0.062863	0.13172	0.14134	0.50466	0.006397	0.22682	0.19146	0.21856	-0.052518	0.017576	-0.013129	1.8777	339
0.012778	0.1657	0.22411	0.25495	0.23808	0.24261	0.25855	0.27986	0.25068	0.28003	0.33423	0.23446	0.24822	0.26313	0.22701	0.25663	0.31673	0.31699	0.31992	0.28828	0.30647	0.29566	0.37452	0.23906	0.031652	0.034476	0.033141	0.035675	0.026867	0.01635	0.0079966	0.003134	0.0030789	0.37452	0.22671	0.066829	-0.15988	0.065715	0.24614	0.29017	0.33981	0.39042	0.42627	0.50313	0.3118	0.76173	0.81015	0.68738	0.043458	0.080525	0.046527	0.047604	0.040476	0.10413	0.13364	0.12003	0.12996	0.12322	0.10586	0.092425	0.1035	0.11428	0.13724	0.1695	0.16614	0.17226	0.16324	0.15718	0.12221	0.09917	0.043085	0.0074387	0.0045709	0.0051451	0.0055846	0.0013224	0.0020949	0.00056627	0.00026651	0.00094817	0.23047	0.2864	0.23322	0.25981	-0.11016	-0.1276	-0.08325	-0.12823	0.089732	-0.14021	-0.127	-0.1414	-0.14048	-0.13659	-0.14142	-0.13722	-0.12165	-0.031061	0.020114	0.01954	0.037221	0.014632	-0.021526	-0.032878	-0.090122	0.12367	0.13874	-0.1256	-0.098185	0.0044254	0.012536	-0.047073	0.0012858	-0.14111	0.089789	0.12074	-0.058435	-0.061152	0.24199	0.038467	-0.041393	-0.04617	0.024802	-0.040471	2.0228	414.5
0.0094287	0.14658	0.26132	0.18465	0.15605	0.1497	0.33113	0.43482	0.39715	0.38971	0.37938	0.30065	0.33768	0.34174	0.28937	0.35009	0.40841	0.38306	0.41661	0.41582	0.39123	0.37013	0.37663	0.19633	0.038309	0.041053	0.038918	0.044306	0.025326	0.015495	0.0061784	0.0056515	0.0026277	0.43482	0.087715	0.05629	-0.031425	0.055326	0.098563	0.12441	0.15573	0.18997	0.216	0.77135	0.10142	0.45759	0.48417	0.44065	0.057042	0.09819	0.069137	0.031427	0.025686	0.069139	0.075644	0.063602	0.062488	0.11876	0.13008	0.10314	0.088512	0.063735	0.07453	0.053803	0.0072365	0.019258	0.036259	0.038751	0.043323	0.04988	0.019667	0.0018883	0.0091063	0.0097782	0.0064979	0.0022556	0.0019504	0.0014006	0.00012928	2.3735e-05	0.25189	0.23416	0.21006	0.23338	0.0052649	0.035309	0.12711	-0.061868	0.056045	0.11663	0.089696	0.14065	-0.070159	-0.10564	0.042199	0.086573	0.015658	0.048873	0.090968	-0.13556	-0.1246	0.14087	0.14055	0.10112	0.097804	0.13416	0.11723	-0.10974	0.13673	-0.13418	0.055273	-0.058538	0.0031687	-0.14054	0.13304	-0.12383	0.33101	0.15136	0.17964	0.22774	0.045009	-0.02797	-0.0037623	0.0055947	1.8382	497.5
0.0072974	0.11308	0.13805	0.33686	0.26343	0.38854	0.36681	0.41374	0.28388	0.12653	0.15652	0.12462	0.079615	0.088219	0.15933	0.135	0.096994	0.031798	0.055103	0.044476	0.060395	0.042144	0.023964	0.031136	0.038497	0.027853	0.029957	0.050307	0.023908	0.014151	0.0056781	0.0031522	0.0025359	0.41374	0.14726	0.090488	-0.056772	0.032168	0.18439	0.28856	0.44398	0.64172	0.72371	0.4625	0.10223	0.55289	0.52397	0.30864	0.045883	0.013302	0.06756	0.093628	0.12723	0.18458	0.20168	0.13951	0.061072	0.073471	0.054995	0.036303	0.030852	0.05477	0.065435	0.04611	0.015119	0.025385	0.021213	0.013018	0.009431	0.0057611	0.0062102	0.012822	0.00056766	0.012724	0.0037733	0.0027349	0.0026303	0.00088341	0.0001014	0.00050143	0.1845	0.2411	0.22129	0.21983	-0.14033	-0.060776	0.13762	0.062635	-0.12276	0.051331	0.083873	0.086642	0.12245	0.031793	0.10525	0.1373	0.13491	-0.11306	0.11744	0.14127	0.14107	0.1191	0.13709	-0.10847	0.13292	-0.032815	-0.1307	-0.14009	-0.081778	0.13641	0.044195	-0.1409	0.13899	-0.1047	-0.11853	0.14132	0.56042	0.28333	0.37973	0.38397	0.24377	0.034304	0.10235	0.097842	1.3821	636
0.0081132	0.10745	0.19232	0.13983	0.15902	0.2748	0.2646	0.22923	0.23199	0.22683	0.19983	0.22907	0.25039	0.25252	0.23491	0.22834	0.22784	0.26581	0.28584	0.23586	0.18563	0.097467	0.086507	0.033007	0.035668	0.030861	0.043821	0.033018	0.04123	0.017885	0.0063221	0.0037616	0.0025665	0.28584	0.10055	0.045436	-0.055113	0.05375	0.11364	0.14509	0.18365	0.22624	0.25854	0.77969	0.10484	0.4032	0.44659	0.59917	0.021115	0.033761	0.024398	0.027463	0.055816	0.094805	0.070077	0.046249	0.036132	0.030012	0.0475	0.025115	0.034426	0.097224	0.1086	0.095656	0.058483	0.014411	0.023607	0.044303	0.013748	0.011194	0.0043536	0.0034414	0.0044499	0.0016505	0.0010032	0.001541	0.00064863	0.0010272	0.00016668	0.00034328	0.24235	0.25851	0.23663	0.24678	-0.059172	0.009969	-0.039355	-0.11413	0.095461	-0.042347	0.0021973	-0.020933	-0.068843	0.067383	-0.031661	0.0093841	0.1407	0.13964	0.14067	0.13784	0.056099	-0.041835	0.050518	0.12416	0.1338	0.13106	-0.133	-0.13971	-0.1352	0.11044	-0.06299	0.14142	-0.014061	0.13973	0.13991	-0.14116	0.21232	0.14116	0.2386	0.19487	0.0037871	-0.02275	0.022383	-0.0021273	1.8796	442.5
0.011479	0.1333	0.12137	0.13184	0.29169	0.3357	0.23879	0.3124	0.30404	0.33237	0.36761	0.39807	0.37823	0.40039	0.33061	0.34219	0.37454	0.39094	0.33795	0.30752	0.3084	0.36438	0.309	0.12958	0.021787	0.028666	0.036885	0.031772	0.025731	0.019515	0.0059248	0.0020439	0.0029735	0.40039	0.15306	0.042763	-0.1103	0.054884	0.17226	0.21813	0.27389	0.33503	0.38148	0.69531	0.23001	0.63684	0.67991	0.64468	0.038	0.022613	0.011015	0.10854	0.13611	0.11364	0.12821	0.10306	0.11232	0.12534	0.12125	0.12902	0.12902	0.10032	0.10741	0.10581	0.0924	0.080077	0.079781	0.079894	0.081775	0.065536	0.014575	0.00027399	0.0073975	0.0055179	0.013132	0.0014278	0.0012612	0.00081608	0.00043794	0.00033201	0.20388	0.25697	0.22133	0.23338	-0.021072	-0.040483	0.11145	-0.086319	-0.032744	0.1399	-0.0172	-0.10965	-0.1122	-0.12525	-0.13257	-0.13597	-0.1392	-0.1378	-0.1375	-0.12383	0.058139	-0.10564	0.048439	-0.0010438	0.13772	0.1357	0.044014	-0.1325	0.12479	-0.06754	0.11791	0.025048	0.12891	-0.14121	0.11828	0.096084	0.071558	0.086137	0.32667	0.1541	-0.012933	-0.037643	0.067362	-0.011326	1.8741	511.5
0.012834	0.41613	0.41896	0.33828	0.3438	0.34341	0.11333	0.29292	0.097552	0.09676	0.15608	0.13547	0.34083	0.53157	0.2774	0.41737	0.16672	0.10963	0.20787	0.19225	0.064287	0.071195	0.28219	0.10018	0.037527	0.042472	0.046068	0.053901	0.032428	0.032178	0.045513	0.04496	0.040327	0.53157	0.23125	0.12187	-0.10939	0.075739	0.24406	0.27193	0.30135	0.32903	0.34329	0.56198	0.14878	0.37982	0.47055	0.48585	0.11123	0.14569	0.14677	0.12316	0.084021	0.041562	0.024616	0.041521	0.0093612	0.07393	0.064909	0.15094	0.25024	0.13405	0.13083	0.07008	0.051397	0.057247	0.021695	0.014708	0.0016039	0.021404	0.00378	0.00011833	0.0056249	0.0082592	0.0064614	0.0018478	0.0011325	0.011657	0.0078487	0.0062857	0.13466	0.23336	0.13245	0.1816	0.10512	0.12346	0.13534	0.08257	0.038066	0.11955	0.078363	0.14058	0.029666	0.13687	0.13145	0.1348	0.1385	0.121	0.081542	0.10391	0.13065	0.11008	-0.058671	0.098236	-0.1162	0.11974	0.043436	-0.14039	0.11174	0.13354	0.1321	-0.066823	0.12139	0.14133	-0.12187	-0.13995	0.42503	0.2493	0.48042	0.39279	0.10541	0.0081209	0.17432	0.10057	1.2746	990
0.01212	0.30135	0.26324	0.27757	0.29372	0.28482	0.45932	0.43878	0.27528	0.13521	0.19799	0.22627	0.24614	0.3018	0.29633	0.32735	0.23828	0.16746	0.2141	0.25218	0.11146	0.10649	0.317	0.10137	0.033131	0.033938	0.055463	0.044001	0.041178	0.023326	0.030901	0.035813	0.031192	0.45932	0.23652	0.16205	-0.074464	0.05974	0.26173	0.32045	0.38939	0.46261	0.51767	0.40625	0.12146	0.62787	0.53031	0.75662	0.13656	0.16749	0.15174	0.12678	0.09569	0.091599	0.14488	0.061897	0.043937	0.10395	0.086736	0.047627	0.053674	0.15597	0.15945	0.11946	0.082482	0.111	0.12259	0.054771	0.051	0.14641	0.048353	0.0056498	0.0087419	0.0075696	0.0073817	0.0033841	0.0020628	0.0037134	0.0019811	0.0036068	0.11436	0.20678	0.21121	0.19477	-0.075534	-0.1303	-0.13952	-0.045745	-0.076661	-0.05276	-0.12239	-0.13115	-0.0094002	0.034148	-0.063145	-0.024013	-0.039898	0.033524	0.11163	0.079871	0.098981	0.046994	0.11406	0.10163	0.13205	0.14103	0.137	-0.0014043	0.032673	0.056831	0.060502	0.058069	0.00079531	-0.033011	-0.060066	-0.01132	0.48559	0.17057	0.33662	0.31266	0.17922	0.00099396	0.06726	0.061652	1.6259	254
0.012092	0.28159	0.24815	0.27015	0.28587	0.27579	0.43244	0.41272	0.26413	0.1302	0.19393	0.22061	0.25275	0.193	0.28993	0.33373	0.24286	0.16315	0.20842	0.25099	0.10999	0.10735	0.31669	0.10015	0.032262	0.040196	0.05327	0.042981	0.040838	0.033553	0.044432	0.035647	0.026594	0.43244	0.121	0.093026	-0.027977	0.059348	0.13408	0.16459	0.20051	0.23875	0.26757	0.43385	0.14214	0.34064	0.26475	0.44053	0.14594	0.1213	0.13839	0.15052	0.11249	0.10888	0.11255	0.051342	0.024857	0.047743	0.054331	0.035755	0.056725	0.086398	0.08408	0.096003	0.055137	0.061732	0.045178	0.022992	0.010848	0.034475	0.0039467	0.0070561	0.0046688	0.011405	0.0089846	0.0073827	0.0028788	0.0024926	0.0014785	0.0054526	0.11514	0.18201	0.22118	0.18341	-0.012535	-0.11493	-0.10584	0.023365	-0.010756	0.11415	-0.12696	-0.069062	-0.1391	-0.062326	-0.12115	-0.10222	-0.12661	-0.016693	0.089048	0.12273	0.12221	0.047843	0.14091	0.051927	0.1234	0.14142	-0.12727	0.057357	-0.1034	-0.013269	-0.12362	-0.086802	0.13056	0.023532	-0.14116	0.12968	0.4825	0.26862	0.33385	0.37637	0.17804	0.039268	0.063542	0.10551	1.4677	227.5
0.0081895	0.16888	0.13805	0.27394	0.36913	0.3049	0.3641	0.35573	0.23779	0.11036	0.1686	0.1925	0.23086	0.1655	0.2568	0.30005	0.23516	0.14549	0.18959	0.23784	0.10141	0.098482	0.31416	0.096123	0.03538	0.037092	0.050291	0.038973	0.037681	0.031948	0.044567	0.029569	0.027668	0.36913	0.16478	0.084748	-0.080033	0.051457	0.18786	0.24404	0.31412	0.39271	0.45172	0.45833	0.15441	0.30611	0.38166	0.54891	0.0654	0.036286	0.034538	0.069465	0.054418	0.18509	0.16919	0.11352	0.025843	0.058899	0.091571	0.084185	0.07904	0.083198	0.056552	0.065397	0.022228	0.039688	0.037424	0.01444	0.0080961	0.039389	0.014122	0.0026871	0.002171	0.0051693	0.0047942	0.0029192	0.005625	0.0027888	0.0022757	0.007902	0.19653	0.25699	0.21571	0.22737	0.14124	-0.014238	-0.072499	-0.14043	-0.017293	0.065769	0.14072	0.13596	0.12547	0.080341	0.14046	0.11418	0.13546	0.13539	0.13133	-0.049682	0.10988	-0.044608	-0.13595	0.099422	0.10636	0.13728	0.044811	-0.059615	-0.064449	0.054016	-0.076683	-0.13659	-0.11651	-0.086949	-0.11828	-0.13767	0.37818	0.19554	0.32176	0.28821	0.095184	0.00086201	0.047298	0.037813	1.6037	254
